Category,pslist.nproc,pslist.avg_threads,dlllist.ndlls,handles.nhandles,handles.nport,ldrmodules.not_in_load_avg,malfind.ninjections,Class
Benign,32,12.46643835,1501,9002,0,0.040947724,3,Benign
Benign,31,12.2884853,1477,8873,0,0.036261274,2,Benign
Benign,39,12.87537932,1941,11419,0,0.033386328,3,Benign
Benign,47,11.25978046,2152,12203,0,0.038003663,4,Benign
Benign,40,11.23630499,1752,9912,0,0.040209537,5,Benign
Benign,41,11.09756098,1821,10587,0,0.045331894,4,Benign
Benign,42,12.82491944,2090,12265,0,0.035505837,4,Benign
Benign,44,12.51218873,2133,12425,0,0.03494495,4,Benign
Benign,42,12.79716472,2106,11991,0,0.037476281,5,Benign
Benign,40,13.25204648,2088,12169,0,0.038295835,5,Benign
Benign,33,12.61468968,1549,9244,0,0.033633998,3,Benign
Benign,45,10.19583097,1989,10892,0,0.046488625,6,Benign
Benign,31,12.98536021,1453,8516,0,0.025431939,2,Benign
Benign,40,13.30487502,2062,12005,0,0.029783303,4,Benign
Benign,40,13.45675636,2089,12213,0,0.038272087,5,Benign
Benign,42,13.4858273,2085,12404,0,0.034179688,4,Benign
Benign,41,10.9467638,1815,10450,0,0.04496208,4,Benign
Benign,44,12.79545455,2153,12665,0,0.03490566,4,Benign
Benign,41,13.56097561,2064,12161,0,0.031667491,4,Benign
Benign,41,13.41463415,2169,12592,0,0.040788394,6,Benign
Benign,66,10.52443975,3098,16753,0,0.038067616,12,Benign
Benign,42,11.40451206,2085,11715,0,0.045508883,11,Benign
Benign,50,11.6822322,2388,13536,0,0.044341085,8,Benign
Benign,41,11.36407417,1822,10631,0,0.044785074,4,Benign
Benign,40,13.325,2082,12210,0,0.036573628,5,Benign
Benign,44,12.54091673,2089,12610,0,0.034619386,4,Benign
Benign,40,13.2321234,2044,12006,0,0.038695056,5,Benign
Benign,41,11.0306384,1786,10043,0,0.037196277,5,Benign
Benign,41,14.09152278,2148,12805,0,0.04037123,6,Benign
Benign,42,13.61891897,2188,12951,0,0.035840372,5,Benign
Benign,43,11.20701968,1927,11464,0,0.040920716,6,Benign
Benign,51,11.39180123,2297,13005,0,0.036897991,6,Benign
Benign,40,13.46209818,2043,12114,0,0.032477627,4,Benign
Benign,55,11.01106781,2593,14103,0,0.042758089,12,Benign
Benign,39,13.04026567,1941,11446,0,0.033386328,3,Benign
Benign,30,12.99929788,1451,8652,0,0.034615886,2,Benign
Benign,42,12.86964444,2106,11893,0,0.037476281,5,Benign
Benign,67,10.52732662,3108,16818,0,0.038404448,12,Benign
Benign,42,11.43022865,2067,11814,0,0.047819972,12,Benign
Benign,42,13.42713346,2194,12759,0,0.040408527,7,Benign
Benign,41,12.9101892,2029,12084,0,0.032878098,3,Benign
Benign,44,11.58572172,2135,12177,0,0.046362333,13,Benign
Benign,39,13.02171785,1941,11446,0,0.033386328,3,Benign
Benign,31,13.72054714,1471,8762,0,0.028345187,2,Benign
Benign,43,12.38025786,2170,12125,0,0.036059899,4,Benign
Benign,41,10.96633552,1815,10457,0,0.04496208,4,Benign
Benign,40,13.09057208,1988,11731,0,0.033384596,3,Benign
Benign,40,13.7131682,2064,12174,0,0.039690223,5,Benign
Benign,40,10.89281043,1771,10318,0,0.040553957,3,Benign
Benign,39,12.7829492,1941,11368,0,0.033386328,3,Benign
Benign,48,11.09552188,2137,11752,0,0.036077839,12,Benign
Benign,41,12.75609756,2067,11931,0,0.036319613,4,Benign
Benign,41,13.2195122,2036,12192,0,0.03178515,3,Benign
Benign,43,11.18604651,1927,11435,0,0.040920716,6,Benign
Benign,39,11.31642743,1725,9784,0,0.042439216,4,Benign
Benign,44,12.57212089,2089,12609,0,0.034632035,4,Benign
Benign,42,13.62585075,2195,12905,0,0.036900369,5,Benign
Benign,40,13.42912675,2088,12221,0,0.038295835,5,Benign
Benign,39,12.81621115,1932,11014,0,0.034706097,4,Benign
Benign,43,12.70525822,2104,12304,0,0.031676413,3,Benign
Benign,39,13.02217245,1941,11441,0,0.033386328,3,Benign
Benign,41,11.0809276,1859,10879,0,0.042395337,5,Benign
Benign,49,11.06806754,2239,12449,0,0.037485864,5,Benign
Benign,41,11.23444638,1821,10618,0,0.045291924,4,Benign
Benign,39,12.88924224,1941,11392,0,0.033386328,3,Benign
Benign,45,11.86861938,1986,11781,0,0.029403756,3,Benign
Benign,43,13.19630577,2229,12937,0,0.03658107,5,Benign
Benign,44,12.85589148,2232,13049,0,0.03584392,6,Benign
Benign,42,13.35714286,2115,12745,0,0.03646833,4,Benign
Benign,43,12.37633323,2132,11963,0,0.035664008,4,Benign
Benign,42,13.24923387,2177,12705,0,0.036584333,5,Benign
Benign,42,13.47395709,2195,12761,0,0.040381125,7,Benign
Benign,48,12.1007828,2410,13736,0,0.046727821,16,Benign
Benign,39,12.74287213,1941,11420,0,0.033386328,3,Benign
Benign,42,13.77273016,2199,12940,0,0.04030685,6,Benign
Benign,43,10.81395349,1890,11041,0,0.043206663,5,Benign
Benign,42,13.13649334,2161,12543,0,0.03796937,5,Benign
Benign,41,12.95569982,2029,12091,0,0.032878098,3,Benign
Benign,44,12.52410108,2133,12437,0,0.034482759,4,Benign
Benign,41,14.0627101,2117,12821,0,0.033189033,5,Benign
Benign,43,13.03133926,2126,12453,0,0.027056087,5,Benign
Benign,44,12.65154229,2153,12665,0,0.03490566,4,Benign
Benign,43,10.93774496,1890,11026,0,0.043206663,5,Benign
Benign,39,12.31929668,1932,10930,0,0.034357106,4,Benign
Benign,42,12.28383893,2064,11682,0,0.034499514,4,Benign
Benign,42,12.84404229,2090,12261,0,0.035505837,4,Benign
Benign,45,11.66469173,2103,12061,0,0.040378064,12,Benign
Benign,42,11.47502106,1945,11387,0,0.041743831,7,Benign
Benign,42,13.22422738,2195,12712,0,0.040418966,6,Benign
Benign,41,12.94039281,2026,12044,0,0.031907849,3,Benign
Benign,42,13.35714286,2115,12721,0,0.03646833,4,Benign
Benign,30,13.1485474,1448,8572,0,0.029966708,2,Benign
Benign,42,13.01558535,2160,12536,0,0.037961309,5,Benign
Benign,60,10.84006505,2656,15478,0,0.040428891,12,Benign
Benign,41,14.07317073,2148,12805,0,0.04037123,6,Benign
Benign,41,13.47218477,2141,12417,0,0.038246269,5,Benign
Benign,42,12.84645956,1962,11330,0,0.026493552,3,Benign
Benign,41,12.8719979,2026,12025,0,0.031786075,3,Benign
Benign,41,13.17384034,2086,12301,0,0.033926007,3,Benign
Benign,44,12.51305611,2133,12430,0,0.034812193,4,Benign
Benign,39,13.3006578,1995,11804,0,0.031360647,4,Benign
Benign,43,12.38333421,2170,12113,0,0.036900261,4,Benign
Benign,41,13.33316937,2157,12663,0,0.040627886,6,Benign
Benign,40,13.33425265,2032,11978,0,0.032553853,4,Benign
Benign,46,11.58742086,2107,12131,0,0.038353601,4,Benign
Benign,43,10.84580816,1945,11304,0,0.041963607,6,Benign
Benign,44,13.01354102,2210,13078,0,0.033103448,5,Benign
Benign,40,12.85428045,1985,11713,0,0.033126294,3,Benign
Benign,41,13.47758672,2060,12037,0,0.028034565,4,Benign
Benign,43,13.10749078,2182,12956,0,0.032634033,5,Benign
Benign,40,12.8034669,1985,11693,0,0.033126294,3,Benign
Benign,42,13.34666711,2194,12859,0,0.036459633,5,Benign
Benign,40,12.91545745,2018,11714,0,0.03003003,4,Benign
Benign,44,12.79309138,2153,12669,0,0.03490566,4,Benign
Benign,40,12.90168215,2018,11717,0,0.03003003,4,Benign
Benign,41,12.77960639,2050,11838,0,0.02955665,4,Benign
Benign,42,11.22372507,1930,11454,0,0.041025768,6,Benign
Benign,41,10.90187046,1819,10432,0,0.044851982,4,Benign
Benign,40,13.62579744,2088,12362,0,0.038278836,5,Benign
Benign,39,13.29574867,1992,11639,0,0.030425963,4,Benign
Benign,39,13.01109916,1941,11443,0,0.033386328,3,Benign
Benign,42,13.46388481,2088,12430,0,0.034303576,4,Benign
Benign,42,13.28758385,2194,12845,0,0.036472761,5,Benign
Benign,42,13.17636726,2177,12699,0,0.036761284,5,Benign
Benign,40,13.15235944,2001,11989,0,0.032192131,3,Benign
Benign,45,12.51077033,2198,13006,0,0.032571482,4,Benign
Benign,40,11.14583416,1739,9852,0,0.038487354,4,Benign
Benign,45,10.43339446,1927,11033,0,0.042157454,6,Benign
Benign,41,12.98024569,2029,12101,0,0.032878098,3,Benign
Benign,40,13.6,2087,12254,0,0.038284803,5,Benign
Benign,40,13.28865897,2089,12184,0,0.038265831,5,Benign
Benign,41,13.52384184,2150,12499,0,0.040937431,6,Benign
Benign,41,13.8141361,2146,12809,0,0.038829642,6,Benign
Benign,43,10.88802315,1888,10908,0,0.04347149,5,Benign
Benign,42,13.19047619,2082,12317,0,0.03422433,4,Benign
Benign,45,10.36444763,1989,10925,0,0.046488625,6,Benign
Benign,39,13.0224066,1941,11441,0,0.033386328,3,Benign
Benign,43,12.74418605,2092,12318,0,0.031862745,3,Benign
Benign,45,10.38528561,1989,10933,0,0.046488625,6,Benign
Benign,61,12.8282066,2830,16839,0,0.029939325,5,Benign
Benign,41,13.66745099,2064,12186,0,0.031819424,4,Benign
Benign,49,11.9167796,2319,13353,0,0.043688101,7,Benign
Benign,68,9.859623141,3047,16506,0,0.038574599,11,Benign
Benign,41,12.78210883,2050,11836,0,0.02955665,4,Benign
Benign,39,12.98296337,1946,11358,0,0.030479616,3,Benign
Benign,50,11.07017625,2448,13632,0,0.043236811,16,Benign
Benign,41,13.51948856,2169,12619,0,0.040790314,6,Benign
Benign,40,13.81721366,2081,12289,0,0.036875437,5,Benign
Benign,41,11.01318794,1818,10464,0,0.045152005,4,Benign
Benign,40,13.57499846,2081,12230,0,0.03754267,5,Benign
Benign,41,13.23268394,2157,12643,0,0.040627886,6,Benign
Benign,39,12.66835523,1941,11371,0,0.033386328,3,Benign
Benign,30,12.51976395,1460,8735,0,0.035542715,2,Benign
Benign,41,12.89515889,2028,12053,0,0.03268083,3,Benign
Benign,40,12.84392954,2018,11707,0,0.03003003,4,Benign
Benign,41,12.89836637,2029,12072,0,0.032878098,3,Benign
Benign,43,13.22189037,2184,12982,0,0.032679961,5,Benign
Benign,39,12.7846864,1941,11367,0,0.033386328,3,Benign
Benign,48,11.06901299,2129,11680,0,0.037083667,12,Benign
Benign,41,13.79060027,2104,12546,0,0.034365924,4,Benign
Benign,44,12.50449475,2153,12592,0,0.03490566,4,Benign
Benign,42,13.26234488,2194,12845,0,0.036472761,5,Benign
Benign,42,12.78987963,2090,12268,0,0.03587827,4,Benign
Benign,43,11.59319706,2063,11944,0,0.044614577,11,Benign
Benign,42,13.19047619,2087,12335,0,0.034897192,4,Benign
Benign,44,12.52407333,2153,12593,0,0.03490566,4,Benign
Benign,40,12.825,2018,11709,0,0.030019975,4,Benign
Benign,41,13.56284174,2115,12535,0,0.034471912,4,Benign
Benign,45,10.46154394,1989,10955,0,0.046488625,6,Benign
Benign,40,12.9725596,2015,11639,0,0.029081633,3,Benign
Benign,43,10.90677618,1890,11039,0,0.043206663,5,Benign
Benign,42,12.77960823,2054,12171,0,0.032950574,3,Benign
Benign,41,13.59401311,2149,12622,0,0.040352505,6,Benign
Benign,40,13.17897943,2081,12187,0,0.036584433,5,Benign
Benign,43,10.85258553,1890,11035,0,0.043206663,5,Benign
Benign,50,11.04044849,2448,13616,0,0.043236811,16,Benign
Benign,40,13.43337979,1928,11171,0,0.029895507,3,Benign
Benign,41,12.53145549,2032,11568,0,0.033613445,4,Benign
Benign,43,13.0770668,2151,12879,0,0.031479879,4,Benign
Benign,41,10.85391821,1770,10081,0,0.038058177,3,Benign
Benign,40,13.59054668,2090,12364,0,0.038016381,5,Benign
Benign,40,12.86613932,1985,11708,0,0.033126294,3,Benign
Benign,43,12.45767083,2169,12185,0,0.039483721,5,Benign
Benign,44,12.48481874,2153,12620,0,0.03490566,4,Benign
Benign,50,10.91412857,2187,12439,0,0.037834132,4,Benign
Benign,44,12.45588327,2153,12582,0,0.03490566,4,Benign
Benign,41,11.1133514,1859,10873,0,0.042395337,5,Benign
Benign,44,13.31992702,2153,12765,0,0.03490566,4,Benign
Benign,40,13.7786584,2087,12313,0,0.037817043,5,Benign
Benign,40,13.31722956,2000,11996,0,0.032204993,3,Benign
Benign,62,11.03849296,2871,16245,0,0.033898708,7,Benign
Benign,46,11.35653243,2097,12055,0,0.038345515,4,Benign
Benign,40,12.83396705,1985,11700,0,0.033126294,3,Benign
Benign,31,14.18177067,1349,7988,0,0.021343022,2,Benign
Benign,45,13.3900999,2213,12994,0,0.026142904,5,Benign
Benign,40,13.09635876,2064,11961,0,0.039225182,5,Benign
Benign,42,13.84505494,2193,12943,0,0.0404039,6,Benign
Benign,44,13.4413406,2252,13251,0,0.039363114,8,Benign
Benign,41,13.39736578,2069,12036,0,0.029268293,4,Benign
Benign,41,13.1240398,2157,12649,0,0.040627886,6,Benign
Benign,32,12.5759636,1524,9137,0,0.038683176,3,Benign
Benign,53,11.45044957,2524,14040,0,0.042931918,11,Benign
Benign,42,12.86480053,2090,12267,0,0.035505837,4,Benign
Benign,45,11.66327393,2039,11744,0,0.038310853,4,Benign
Benign,40,12.94609926,1985,11724,0,0.033126294,3,Benign
Benign,41,11.24311754,1821,10614,0,0.04531375,4,Benign
Benign,41,13.76762774,2055,12063,0,0.026271373,4,Benign
Benign,50,12.33847823,2657,15313,0,0.051346502,21,Benign
Benign,46,12.01871633,2238,12549,0,0.038701068,6,Benign
Benign,22,16.22855396,923,5320,0,0.021209566,1,Benign
Benign,54,11.6467951,2439,14472,0,0.030025088,4,Benign
Benign,43,11.33839182,2012,11687,0,0.043504797,7,Benign
Benign,44,11.40900056,2044,11600,0,0.042587421,11,Benign
Benign,39,12.3914902,1889,10784,0,0.037192534,4,Benign
Benign,42,13.30511854,2194,12845,0,0.036472761,5,Benign
Benign,45,10.34670284,1989,10922,0,0.046488625,6,Benign
Benign,42,11.13024669,2027,11369,0,0.044424876,8,Benign
Benign,42,13.22983691,2203,12839,0,0.0402169,6,Benign
Benign,39,12.9347049,1941,11426,0,0.033386328,3,Benign
Benign,42,12.82617917,2090,12257,0,0.035505837,4,Benign
Benign,41,13.60518637,2149,12624,0,0.040352505,6,Benign
Benign,48,11.30906289,2338,13129,0,0.047360532,15,Benign
Benign,43,12.86822209,2121,12616,0,0.0331253,3,Benign
Benign,43,12.43839502,2078,11693,0,0.031087611,3,Benign
Benign,44,12.71211942,2133,12507,0,0.03494495,4,Benign
Benign,40,13.12115188,2027,11784,0,0.028470321,3,Benign
Benign,42,12.4758173,2069,11958,0,0.035573123,5,Benign
Benign,67,10.90953981,3148,17228,0,0.03512786,11,Benign
Benign,45,13.77545429,2360,14020,0,0.042498938,7,Benign
Benign,41,13.13107251,2026,12054,0,0.031254844,3,Benign
Benign,43,10.92546723,1890,11027,0,0.043206663,5,Benign
Benign,40,13.77537034,2089,12302,0,0.037530308,5,Benign
Benign,41,13.19694796,2051,12376,0,0.03297538,3,Benign
Benign,40,13.12030185,2000,11953,0,0.032207043,3,Benign
Benign,40,13.08545905,2022,11778,0,0.029485257,4,Benign
Benign,41,12.9007081,2029,12064,0,0.032878098,3,Benign
Benign,42,11.30918688,2067,11799,0,0.047819972,12,Benign
Benign,43,10.86657616,1890,11033,0,0.043206663,5,Benign
Benign,43,11.30254019,1994,11142,0,0.043334165,7,Benign
Benign,55,11.03397235,2579,14183,0,0.042297168,12,Benign
Benign,42,13.29066017,2178,12703,0,0.036406418,5,Benign
Benign,41,12.30917594,2055,11666,0,0.034426729,3,Benign
Benign,55,12.63371497,2623,15445,0,0.040176992,12,Benign
Benign,40,13.57281384,2070,12420,0,0.033075241,4,Benign
Benign,50,12.26382565,2648,15200,0,0.04997657,20,Benign
Benign,44,13.16723603,2153,12751,0,0.03490566,4,Benign
Benign,50,11.97732467,2356,13618,0,0.038782319,5,Benign
Benign,40,11.08416257,1780,10042,0,0.038391922,5,Benign
Benign,44,10.8757143,2025,11212,0,0.040903033,9,Benign
Benign,42,13.21426003,2125,12529,0,0.029532124,4,Benign
Benign,43,12.33756208,2168,12196,0,0.039503904,5,Benign
Benign,42,13.64219185,2179,12872,0,0.036745186,5,Benign
Benign,43,10.73563386,1882,10887,0,0.042574169,4,Benign
Benign,41,10.77057869,1789,10293,0,0.048982029,4,Benign
Benign,43,10.38396039,1851,10715,0,0.041803977,4,Benign
Benign,66,9.926695382,2738,15339,0,0.043672526,12,Benign
Benign,57,11.78718193,2634,14581,0,0.041748455,13,Benign
Benign,42,14.33887311,1917,11319,0,0.024646689,4,Benign
Benign,40,13.45397115,2003,12032,0,0.033842214,3,Benign
Benign,42,11.22097504,1876,11018,0,0.042852238,5,Benign
Benign,42,13.27398593,2177,12698,0,0.036761284,5,Benign
Benign,43,13.36622078,2228,13019,0,0.036550318,5,Benign
Benign,43,12.74967448,2168,12293,0,0.039501052,5,Benign
Benign,42,13.42967763,2117,12534,0,0.030299841,4,Benign
Benign,41,13.33814543,2073,12319,0,0.034945097,4,Benign
Benign,42,11.46833191,2016,11413,0,0.045286908,8,Benign
Benign,39,13.30334364,1996,11819,0,0.031344793,4,Benign
Benign,44,12.46164118,2153,12591,0,0.03490566,4,Benign
Benign,43,10.75982796,1890,10908,0,0.043305599,5,Benign
Benign,44,12.5516402,2196,12304,0,0.039002268,5,Benign
Benign,42,12.42553837,1964,11321,0,0.029376639,3,Benign
Benign,42,13.22960023,2177,12702,0,0.036761284,5,Benign
Benign,40,13.38833427,2001,12026,0,0.032192131,3,Benign
Benign,40,13.35337751,2056,12115,0,0.03915641,5,Benign
Benign,44,13.208194,2153,12746,0,0.03490566,4,Benign
Benign,42,11.4442246,2067,11818,0,0.047819972,12,Benign
Benign,40,13.5587722,2091,12252,0,0.038240918,5,Benign
Benign,51,11.37859183,2385,13299,0,0.042205153,7,Benign
Benign,41,11.2114294,1859,10864,0,0.042395337,5,Benign
Benign,41,13.09756098,2026,12106,0,0.032423025,3,Benign
Benign,44,12.54545455,2133,12438,0,0.034923752,4,Benign
Benign,41,10.94005266,1815,10445,0,0.04496208,4,Benign
Benign,41,13.49493013,2171,12615,0,0.040825688,6,Benign
Benign,40,13.84375284,2091,12302,0,0.037781879,5,Benign
Benign,43,12.76467432,2104,12308,0,0.031676413,3,Benign
Benign,42,13.30928378,2203,12876,0,0.0402169,6,Benign
Benign,39,12.77791287,1898,10914,0,0.031660429,4,Benign
Benign,41,13.24119216,2081,12324,0,0.034382775,4,Benign
Benign,41,13.17100191,2074,12224,0,0.035485461,4,Benign
Benign,49,12.74592982,2558,14914,0,0.049623358,18,Benign
Benign,50,11.02574415,2241,12474,0,0.037265124,5,Benign
Benign,41,13.10773454,2067,11983,0,0.036319613,4,Benign
Benign,43,10.92750374,1884,10917,0,0.042842215,5,Benign
Benign,40,13.40905185,2001,12032,0,0.032192131,3,Benign
Benign,41,12.81106974,2026,12014,0,0.031786075,3,Benign
Benign,42,13.19047619,2085,12321,0,0.034179688,4,Benign
Benign,54,11.60025852,2569,14788,0,0.040859088,12,Benign
Benign,44,12.55871749,2153,12592,0,0.03490566,4,Benign
Benign,54,11.2625397,2559,14074,0,0.042843253,11,Benign
Benign,41,10.97560976,1815,10457,0,0.04496208,4,Benign
Benign,41,13.52680111,2149,12622,0,0.040352505,6,Benign
Benign,40,13.46211906,2054,12039,0,0.030402105,4,Benign
Benign,44,12.79545455,2089,12703,0,0.033791543,4,Benign
Benign,39,12.3052003,1932,10929,0,0.034357106,4,Benign
Benign,40,13.84348483,2070,12228,0,0.036327933,5,Benign
Benign,42,12.75435717,2106,11976,0,0.037446518,4,Benign
Benign,32,13.44018203,1446,8457,0,0.021569298,2,Benign
Benign,44,12.52272727,2153,12605,0,0.03490566,4,Benign
Benign,41,11.09756098,1821,10567,0,0.045331894,4,Benign
Benign,40,13.21275202,2064,11963,0,0.039225182,5,Benign
Benign,49,11.28638303,2439,13682,0,0.044005716,16,Benign
Benign,39,12.44567577,1904,10807,0,0.036471729,4,Benign
Benign,42,12.47661457,2123,11967,0,0.036286761,4,Benign
Benign,41,13.50103817,2164,12716,0,0.040579003,6,Benign
Benign,42,12.84204554,2054,12177,0,0.032950574,3,Benign
Benign,43,10.94499479,2004,11084,0,0.043241428,7,Benign
Benign,41,13.48567676,2071,12521,0,0.032500042,3,Benign
Benign,41,10.93215748,1815,10442,0,0.04496208,4,Benign
Benign,41,12.93996978,2031,11940,0,0.032844871,3,Benign
Benign,44,12.79743669,2099,12470,0,0.034928127,4,Benign
Benign,31,13.51935724,1569,9481,0,0.037179297,3,Benign
Benign,41,13.27728224,2068,12001,0,0.029273146,4,Benign
Benign,43,12.80314786,2102,12316,0,0.031705272,3,Benign
Benign,42,12.85714286,2054,12180,0,0.032950574,3,Benign
Benign,40,13.34092522,2081,12190,0,0.036591237,5,Benign
Benign,42,10.94808464,1860,10668,0,0.040316289,5,Benign
Benign,40,12.99822102,2022,11759,0,0.029485257,4,Benign
Benign,50,10.9372066,2253,12479,0,0.037238587,5,Benign
Benign,55,11.04473144,2579,14178,0,0.042287674,12,Benign
Benign,41,13.1628132,2074,12250,0,0.035485461,4,Benign
Benign,40,12.95353423,2018,11721,0,0.029953016,4,Benign
Benign,40,13.33487064,2091,12196,0,0.038240918,5,Benign
Benign,46,11.98733602,2238,12536,0,0.038701068,6,Benign
Benign,42,12.88095238,2090,12283,0,0.035505837,4,Benign
Benign,42,11.46371835,2067,11824,0,0.047819972,12,Benign
Benign,41,11.2225544,1821,10619,0,0.045204673,3,Benign
Benign,22,16.26276346,920,5282,0,0.020829212,1,Benign
Benign,42,13.27719592,2194,12845,0,0.036472761,5,Benign
Benign,46,11.24525723,2109,12051,0,0.038317757,4,Benign
Benign,44,12.53580192,2153,12591,0,0.03490566,4,Benign
Benign,43,13.97550203,2133,12438,0,0.02505188,4,Benign
Benign,40,12.87983531,1985,11704,0,0.033126294,3,Benign
Benign,41,13.09906912,2026,12055,0,0.031786075,3,Benign
Benign,43,12.73978889,2141,12444,0,0.036018957,4,Benign
Benign,44,12.63636364,2153,12638,0,0.03490566,4,Benign
Benign,44,12.51840262,2153,12623,0,0.03490566,4,Benign
Benign,40,13,2000,11940,0,0.032195167,3,Benign
Benign,41,11.25746503,1862,10904,0,0.042657262,5,Benign
Benign,49,12.00260982,2259,12981,0,0.037475421,5,Benign
Benign,50,10.94131199,2253,12479,0,0.037243537,5,Benign
Benign,42,12.95513776,2085,12441,0,0.032289628,3,Benign
Benign,42,13.06683794,2083,12288,0,0.034717431,4,Benign
Benign,41,11.41340457,1821,10630,0,0.044796116,4,Benign
Benign,33,12.91408169,1558,9396,0,0.03781804,3,Benign
Benign,48,11.10416667,2137,11749,0,0.03589353,12,Benign
Benign,40,12.87984552,1985,11695,0,0.033084586,3,Benign
Benign,39,12.63135864,1941,11358,0,0.033386328,3,Benign
Benign,46,12.17832217,2238,12579,0,0.038701068,6,Benign
Benign,39,12.47604079,1940,11349,0,0.033371148,3,Benign
Benign,41,13.57241184,2149,12615,0,0.040352505,6,Benign
Benign,40,13.06347745,2064,11954,0,0.039225182,5,Benign
Benign,41,13.41851587,2152,12580,0,0.040427812,6,Benign
Benign,42,13.88817449,2140,13111,0,0.033554644,4,Benign
Benign,70,10.16917742,3021,16677,0,0.04004443,12,Benign
Benign,43,12.27586004,2101,12189,0,0.038315275,4,Benign
Benign,44,13.48347858,2334,13819,0,0.041737556,6,Benign
Benign,42,12.97956419,2093,12527,0,0.032635168,3,Benign
Benign,40,12.95829184,2018,11720,0,0.03003003,4,Benign
Benign,40,13.36086697,2082,12213,0,0.036573628,5,Benign
Benign,40,14.00631836,2070,12253,0,0.036327933,5,Benign
Benign,44,12.40178245,2153,12580,0,0.03490566,4,Benign
Benign,44,12.80331319,2091,12674,0,0.034598751,4,Benign
Benign,41,11.36435853,1822,10634,0,0.044783929,4,Benign
